Crossnumber,TrialName,FemalePlotName,Mother,Cycle,Father,MalePlotName,First_Pollination_Date,Number_of_Repeats,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Good_Seeds,Embryo_Rescue_Date,Number_of_Embryo_Rescued,Number_of_Embryo_Germinating,Germination_Date,Location
NM202104_(136504C3/161582),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot439_r21c19,ITC1455-Mchare Mlelembo,3,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2021-04-21,,,,,,,,,,Arusha
NM202104_(136519C2/161494),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot376_r18c3,ITC1455-Mchare Mlelembo,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2021-04-28,2.0,,,,,,,,,Arusha
NM202104_(136539C2/161494),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot287_r14c8,ITC1460,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2021-04-08,1.0,,,,,,,,,Arusha
NM202104_(136611C2/161494),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot372_r18c7,ITC1455-Mchare Mlelembo,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2021-04-27,1.0,,,,,,,,,Arusha
NM202104_(136623C3/161405),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot72_r4c13,ITC1468,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot127,2021-04-27,3.0,,,,,,,,,Arusha
NM202104_(136629C3/161405),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot359_r18c20,ITC1455-Mchare Mlelembo,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot127,2021-04-27,2.0,,,,,,,,,Arusha
NM202104_(136643C3/161554),2016 NM_Pollination block,16NM_Huti-white_plot167_r8c2,Huti-white,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2021-04-21,,,,,,,,,,Arusha
NM202104_(136665C3/161590),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot274_r14c21,ITC1460,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot3,2021-04-13,1.0,,,,,,,,,Arusha
NM202104_(136667C3/161494),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot70_r4c15,ITC1468,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2021-04-08,2.0,,,,,,,,,Arusha
NM202104_(136681C3/161554),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot75_r4c10,ITC1468,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2021-04-21,1.0,,,,,,,,,Arusha
NM202104_(136707C3/161494),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot3_r1c3,ITC1468,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2021-04-08,4.0,,,,,,,,,Arusha
NM202104_(152544C2/161494),NM_Mcharepollinationblock2,16NM_Huti-white_plot800r39c2,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2021-04-08,1.0,,,,,,,,,Arusha
NM202104_(152662C2/161494),NM_Mcharepollinationblock2,16NM_Huti-white_plot651r31c21,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2021-04-29,5.0,,,,,,,,,Arusha
NM202104_(152921C2/161484),NM_Mcharepollinationblock2,16NM_Huti-white_plot817r39c19,Huti-white,2,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot121,2021-04-21,1.0,,,,,,,,,Arusha
NM202104_(152936C/161494),NM_Mcharepollinationblock2,16NM_Huti-white_plot673r33c1,Huti-white,,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2021-04-08,1.0,,,,,,,,,Arusha
NM202104_(152989C/161405),NM_Mcharepollinationblock2,16NM_Huti-white_plot169r9c1,Huti-white,,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot127,2021-04-08,3.0,,,,,,,,,Arusha
NM202104_(190228C1/161590),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot247,Huti-white,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot3,2021-04-16,,,,,,,,,,Arusha
NM202104_(190279C1/161494),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot125,Huti-white,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2021-04-08,,,,,,,,,,Arusha
NM202104_(190326C2/161590),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot11,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot3,2021-04-16,,,,,,,,,,Arusha
NM202104_(190345C2/161494),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot209,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2021-04-08,,,,,,,,,,Arusha
NM202104_(191098C1/161484),2018_Pollination_Block4_NM,NM2018_ITC1468-kahuti_block_4_1118,ITC1468-kahuti,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot121,2021-04-21,4.0,,,,,,,,,Arusha
NM202104_(196928C2/196850),2018_MCHARE_HYBRID_NM,2018NMMH_NM237-8_B3R14C13Plot446,NM237-8,2,ITC1460-Ijihu_nkundu,2018NMMH_ITC1460-Ijihu_nkundu_B2R32C8Plot284,2021-04-08,,,,,,,,,,Arusha
NM202104_(196933C1/196852),2018_MCHARE_HYBRID_NM,2018NMMH_T.2269-1_B3R35C15Plot539,T.2269-1,1,Mshare laini,2018NMMH_MshaleLaini_B1R20C2Plot56,2021-04-27,4.0,,,,,,,,,Arusha
NM202104_(196953C1/196850),2018_MCHARE_HYBRID_NM,2018NMMH_NM259-1_B3R25C16Plot565,NM259-1,1,ITC1460-Ijihu_nkundu,2018NMMH_ITC1460-Ijihu_nkundu_B2R32C8Plot284,2021-04-21,2.0,,,,,,,,,Arusha
NM202104_(196967C2/196849),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-3_B1R13C3Plot85,T.2274-3,2,Huti-white,2018NMMH_Huti-white_B1R5C2Plot41,2021-04-21,,,,,,,,,,Arusha
NM202104_(197035C1/196852),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-6_B3R22C15Plot526,T.2274-6,1,Mshare laini,2018NMMH_MshaleLaini_B1R20C2Plot56,2021-04-27,2.0,,,,,,,,,Arusha
NM202104_(197040C1/196849),2018_MCHARE_HYBRID_NM,2018NMMH_T.2070-1_B2R1C7Plot217,T.2070-1,1,Huti-white,2018NMMH_Huti-white_B1R5C2Plot41,2021-04-08,1.0,,,,,,,,,Arusha
NM202104_(197052C1/196852),2018_MCHARE_HYBRID_NM,2018NMMH_T.2327-1_B3R18C15Plot522,T.2327-1,1,Mshare laini,2018NMMH_MshaleLaini_B1R20C2Plot56,2021-04-08,1.0,,,,,,,,,Arusha
NM202104_(197076C1/196849),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-6_B1R16C2Plot52,T.2274-6,1,Huti-white,2018NMMH_Huti-white_B1R5C2Plot41,2021-04-21,,,,,,,,,,Arusha
NM202104_(197136C1/196852),2018_MCHARE_HYBRID_NM,2018NMMH_NM275-4_B3R24C13Plot456,NM275-4,1,Mshare laini,2018NMMH_MshaleLaini_B1R20C2Plot56,2021-04-21,5.0,,,,,,,,,Arusha
NM202104_(197174C1/196852),2018_MCHARE_HYBRID_NM,2018NMMH_NM226-16_B2R3C11Plot363,NM226-16,1,Mshare laini,2018NMMH_MshaleLaini_B1R20C2Plot56,2021-04-21,,,,,,,,,,Arusha
NM202104_(197207C1/196852),2018_MCHARE_HYBRID_NM,2018NMMH_NM226-14_B3R14C16Plot554,NM226-14,1,Mshare laini,2018NMMH_MshaleLaini_B1R20C2Plot56,2021-04-21,2.0,,,,,,,,,Arusha
NM202104_(197209C1/196852),2018_MCHARE_HYBRID_NM,2018NMMH_T.2273-1_B3R1C17Plot577,T.2273-1,1,Mshare laini,2018NMMH_MshaleLaini_B1R20C2Plot56,2021-04-27,4.0,,,,,,,,,Arusha
NM202104_(197213C2/196850),2018_MCHARE_HYBRID_NM,2018NMMH_NM237-8_B2R30C11Plot390,NM237-8,2,ITC1460-Ijihu_nkundu,2018NMMH_ITC1460-Ijihu_nkundu_B2R32C8Plot284,2021-04-27,3.0,,,,,,,,,Arusha
NM202104_(197216C2/196849),2018_MCHARE_HYBRID_NM,2018NMMH_T.2317-1_B1R19C3Plot91,T.2317-1,2,Huti-white,2018NMMH_Huti-white_B1R5C2Plot41,2021-04-29,,,,,,,,,,Arusha
NM202104_(197265C2/196849),2018_MCHARE_HYBRID_NM,2018NMMH_T.2203-1_B2R35C8Plot287,T.2203-1,2,Huti-white,2018NMMH_Huti-white_B1R5C2Plot41,2021-04-08,,,,,,,,,,Arusha
NM202104_(197273C2/196852),2018_MCHARE_HYBRID_NM,2018NMMH_NM226-11_B1R23C5Plot167,NM226-11,2,Mshare laini,2018NMMH_MshaleLaini_B1R20C2Plot56,2021-04-21,2.0,,,,,,,,,Arusha
NM202104_(197279C2/196849),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-8_B1R29C5Plot173,T.2274-12,2,Huti-white,2018NMMH_Huti-white_B1R5C2Plot41,2021-04-21,1.0,,,,,,,,,Arusha
NM202104_(197307C1/196849),2018_MCHARE_HYBRID_NM,2018NMMH_T.2691-17_B2R15C10Plot339,T.2691-17,1,Huti-white,2018NMMH_Huti-white_B1R5C2Plot41,2021-04-30,3.0,,,,,,,,,Arusha
NM202104_(197312C2/196850),2018_MCHARE_HYBRID_NM,2018NMMH_T.2728-19_B3R4C16Plot544,T.2728-19,2,ITC1460-Ijihu_nkundu,2018NMMH_ITC1460-Ijihu_nkundu_B2R32C8Plot284,2021-04-09,,,,,,,,,,Arusha
NM202104_(197321C1/196849),2018_MCHARE_HYBRID_NM,2018NMMH_T.2273-2_B2R22C9Plot310,T.2273-2,1,Huti-white,2018NMMH_Huti-white_B1R5C2Plot41,2021-04-30,2.0,,,,,,,,,Arusha
NM202104_(197343C2/196852),2018_MCHARE_HYBRID_NM,2018NMMH_T.2731-5_B2R31C11Plot391,T.2731-5,2,Mshare laini,2018NMMH_MshaleLaini_B1R20C2Plot56,2021-04-21,2.0,,,,,,,,,Arusha
NM202104_(197380C2/196850),2018_MCHARE_HYBRID_NM,2018NMMH_T.2731-2_B3R32C15Plot536,T.2731-2,2,ITC1460-Ijihu_nkundu,2018NMMH_ITC1460-Ijihu_nkundu_B2R32C8Plot284,2021-04-27,2.0,,,,,,,,,Arusha
NM202104_(197422C2/196894),2018_MCHARE_HYBRID_NM,2018NMMH_NM248-1_B3R32C13Plot464,NM248-1,2,ITC1468-kahuti,2018NMMH_ITC1468-kahuti_B1R29C2Plot65,2021-04-21,,,,,,,,,,Arusha
NM202104_(197431C1/196849),2018_MCHARE_HYBRID_NM,2018NMMH_T.2269-1_B2R23C8Plot275,T.2269-1,1,Huti-white,2018NMMH_Huti-white_B1R5C2Plot41,2021-04-27,5.0,,,,,,,,,Arusha
NM202104_(197433C1/196850),2018_MCHARE_HYBRID_NM,2018NMMH_T.2269-2_B2R3C9Plot291,T.2269-2,1,ITC1460-Ijihu_nkundu,2018NMMH_ITC1460-Ijihu_nkundu_B2R32C8Plot284,2021-04-08,1.0,,,,,,,,,Arusha
NM202104_(231182C1/161405),2020PollinationBlock_GWASBoders,2020PollinationblockGWASBoders_MuraruWhite_P81R4C1,Muraru White,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot127,2021-04-28,2.0,,,,,,,,,Arusha
NM202104_(231190C1/161460),2020PollinationBlock_GWASBoders,2020PollinationblockGWASBoders_MuraruWhite_P85R4C1,Muraru White,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot2,2021-04-21,3.0,,,,,,,,,Arusha
NM202104_(231206C1/161472),2020PollinationBlock_GWASBoders,2020PollinationblockGWASBoders_TT2_P35R2C1,TT2,1,SH 3217,Males_SH3217_r10c1_plot191,2021-04-16,,,,,,,,,,Arusha
NM202104_(231517C1/161405),2020NM_Pollination_Block_2b,2020PollinationBlock2b_Mchare_Block6R4C5P275,Mchare,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot127,2021-04-08,,,,,,,,,,Arusha
NM202104_(231604C1/161571),2020NM_Pollination_Block_2b,2020PollinationBlock2b_Mchare_Block6R4C5P376,Mchare,1,SH 3217,Males_SH3217_r10c1_plot192,2021-04-21,4.0,,,,,,,,,Arusha
NM202104_(231652C1/161578),2020NM_Pollination_Block_2b,2020PollinationBlock2b_Mchare_Block6R4C5P583,Mchare,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot122,2021-04-16,,,,,,,,,,Arusha
NM202104_(231889C1/161494),2020NM_Pollination_Block_2b,2020PollinationBlock2b_Mchare_Block6R4C5P593,Mchare,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2021-04-27,1.0,,,,,,,,,Arusha
NM202104_(231901C1/161578),2020NM_Pollination_Block_2b,2020PollinationBlock2b_Mchare_Block6R4C5P183,Mchare,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot122,2021-04-12,3.0,,,,,,,,,Arusha
NM202105_(136338C3/161582),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot76_r4c9,ITC1468,3,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2021-05-03,2.0,,,,,,,,,Arusha
NM202105_(136451C3/161405),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot405_r20c16,ITC1455-Mchare Mlelembo,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot127,2021-05-13,,,,,,,,,,Arusha
NM202105_(136529C3/161499),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot95_r5c11,ITC1468,3,SH 3217,Males_SH3217_r10c1_plot195,2021-05-10,2.0,,,,,,,,,Arusha
NM202105_(136536C3/161405),2016 NM_Pollination block,16NM_Huti-white_plot151_r8c18,Huti-white,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot127,2021-05-12,1.0,,,,,,,,,Arusha
NM202105_(136589C3/161405),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot404_r20c17,ITC1455-Mchare Mlelembo,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot127,2021-05-10,2.0,,,,,,,,,Arusha
NM202105_(152694C2/161590),NM_Mcharepollinationblock2,16NM_Huti-white_plot717r35c3,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot3,2021-05-03,1.0,,,,,,,,,Arusha
NM202105_(153020C2/161590),NM_Mcharepollinationblock2,16NM_Huti-white_plot148r8c21,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot3,2021-05-03,1.0,,,,,,,,,Arusha
NM202105_(190241C1/161405),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot21,Huti-white,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot127,2021-05-10,3.0,,,,,,,,,Arusha
NM202105_(190282C2/161499),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot6,Huti-white,2,SH 3217,Males_SH3217_r10c1_plot195,2021-05-10,3.0,,,,,,,,,Arusha
NM202105_(191072C2/161499),2018_Pollination_Block4_NM,NM2018_ITC1468-kahuti_block_4_1197,ITC1468-kahuti,2,SH 3217,Males_SH3217_r10c1_plot195,2021-05-10,3.0,,,,,,,,,Arusha
NM202105_(191104C1/161405),2018_Pollination_Block4_NM,NM2018_ITC1468-kahuti_block_4_1100,ITC1468-kahuti,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot127,2021-05-10,3.0,,,,,,,,,Arusha
NM202105_(196862C1/196849),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-1_B1R13C1Plot13,T.2274-1,1,Huti-white,2018NMMH_Huti-white_B1R5C2Plot41,2021-05-10,3.0,,,,,,,,,Arusha
NM202105_(196864C1/196849),2018_MCHARE_HYBRID_NM,2018NMMH_NM211-1_B3R15C17Plot591,NM211-1,1,Huti-white,2018NMMH_Huti-white_B1R5C2Plot41,2021-05-11,2.0,,,,,,,,,Arusha
NM202105_(196866C1/196849),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-8_B2R23C10Plot347,T.2274-12,1,Huti-white,2018NMMH_Huti-white_B1R5C2Plot41,2021-05-10,3.0,,,,,,,,,Arusha
NM202105_(196897C1/196852),2018_MCHARE_HYBRID_NM,2018NMMH_NM226-14_B1R12C1Plot12,NM226-14,1,Mshare laini,2018NMMH_MshaleLaini_B1R20C2Plot56,2021-05-10,3.0,,,,,,,,,Arusha
NM202105_(196942C2/196850),2018_MCHARE_HYBRID_NM,2018NMMH_NM154-1_B2R31C10Plot355,NM154-1,2,ITC1460-Ijihu_nkundu,2018NMMH_ITC1460-Ijihu_nkundu_B2R32C8Plot284,2021-05-11,2.0,,,,,,,,,Arusha
NM202105_(197069C2/196849),2018_MCHARE_HYBRID_NM,2018NMMH_T.2269-1_B2R22C8Plot274,T.2269-1,2,Huti-white,2018NMMH_Huti-white_B1R5C2Plot41,2021-05-11,2.0,,,,,,,,,Arusha
NM202105_(197110C1/196850),2018_MCHARE_HYBRID_NM,2018NMMH_T.2728-19_B2R4C10Plot328,T.2728-19,1,ITC1460-Ijihu_nkundu,2018NMMH_ITC1460-Ijihu_nkundu_B2R32C8Plot284,2021-05-12,1.0,,,,,,,,,Arusha
NM202105_(197210C2/196849),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-7_B2R20C9Plot308,T.2274-7,2,Huti-white,2018NMMH_Huti-white_B1R5C2Plot41,2021-05-12,1.0,,,,,,,,,Arusha
NM202105_(197256C1/196850),2018_MCHARE_HYBRID_NM,2018NMMH_NM259-1_B1R33C5Plot177,NM259-1,1,ITC1460-Ijihu_nkundu,2018NMMH_ITC1460-Ijihu_nkundu_B2R32C8Plot284,2021-05-11,2.0,,,,,,,,,Arusha
NM202105_(197299C2/196852),2018_MCHARE_HYBRID_NM,2018NMMH_NM258-3_B2R32C7Plot248,NM258-3,2,Mshare laini,2018NMMH_MshaleLaini_B1R20C2Plot56,2021-05-11,1.0,,,,,,,,,Arusha
